epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,4054.89,1.46722,1.87614,1.71177,0.75001,0.49707,0.54389,0.35852,1.3104,2.58538,1.63693,0.0059905,0.0059905,0.0059905
83,434.254,1.32958,1.64845,1.60689,0.74947,0.49631,0.5442,0.35887,1.31012,2.58512,1.63615,0.005941,0.005941,0.005941
84,858.177,1.3902,1.75368,1.65411,0.74756,0.4958,0.54396,0.35885,1.31006,2.58776,1.63638,0.0058915,0.0058915,0.0058915
85,1189.56,1.41415,1.80334,1.67457,0.74699,0.49571,0.54412,0.35892,1.31078,2.58945,1.63727,0.005842,0.005842,0.005842
86,1555.63,1.42279,1.80615,1.67381,0.74973,0.4954,0.54445,0.35918,1.31017,2.5885,1.63652,0.0057925,0.0057925,0.0057925
87,360.843,1.31512,1.62961,1.59608,0.74846,0.49586,0.54468,0.35932,1.3098,2.59093,1.63642,0.005743,0.005743,0.005743
88,747.88,1.38325,1.74177,1.64743,0.74867,0.49643,0.54462,0.35926,1.31027,2.5922,1.63704,0.0056935,0.0056935,0.0056935
89,1140.08,1.40838,1.79297,1.67025,0.74981,0.49594,0.54458,0.35945,1.30948,2.59308,1.63677,0.005644,0.005644,0.005644
90,1523.19,1.41552,1.79254,1.66659,0.74917,0.49615,0.54503,0.35985,1.30895,2.59138,1.63635,0.0055945,0.0055945,0.0055945
91,1955.47,1.42628,1.79593,1.68088,0.74982,0.49683,0.54524,0.35973,1.30937,2.5912,1.63683,0.005545,0.005545,0.005545
92,2374.47,1.43337,1.82084,1.69141,0.7492,0.4968,0.54558,0.35994,1.30948,2.59066,1.63704,0.0054955,0.0054955,0.0054955
93,2759.31,1.43629,1.81403,1.68248,0.74882,0.49796,0.54581,0.36019,1.3096,2.59229,1.63736,0.005446,0.005446,0.005446
94,3118.22,1.44231,1.82193,1.68987,0.7495,0.49806,0.54607,0.36066,1.30956,2.59633,1.63748,0.0053965,0.0053965,0.0053965
95,3483.07,1.44348,1.81606,1.6898,0.74559,0.4989,0.54618,0.36078,1.30878,2.59642,1.63663,0.005347,0.005347,0.005347
96,3832.07,1.43918,1.82365,1.68388,0.74602,0.49901,0.54629,0.36109,1.30875,2.59556,1.63606,0.0052975,0.0052975,0.0052975
