epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,11996.9,0.82828,0.73229,1.19804,0.58537,0.46521,0.49687,0.34344,1.28265,2.05075,1.8132,0.0060895,0.0060895,0.0060895
81,12146.6,0.82283,0.73305,1.19285,0.61714,0.44855,0.5003,0.35226,1.26563,2.04304,1.79029,0.00604,0.00604,0.00604
82,12296.3,0.82682,0.74406,1.20381,0.60307,0.45473,0.49653,0.34651,1.29375,2.10877,1.84396,0.0059905,0.0059905,0.0059905
83,12446.1,0.81231,0.70494,1.18269,0.5778,0.49295,0.50677,0.35266,1.30916,2.03359,1.85186,0.005941,0.005941,0.005941
84,12595.8,0.81028,0.7038,1.18591,0.59404,0.4694,0.50672,0.35037,1.31223,2.02037,1.85597,0.0058915,0.0058915,0.0058915
85,12745.4,0.8037,0.68877,1.18194,0.58981,0.46434,0.50019,0.34768,1.30369,2.04828,1.84941,0.005842,0.005842,0.005842
86,12895.1,0.80416,0.70897,1.18129,0.62083,0.45558,0.49563,0.34694,1.29398,2.07295,1.84268,0.0057925,0.0057925,0.0057925
87,13044.7,0.81147,0.70892,1.18316,0.59378,0.45149,0.47861,0.33455,1.29888,2.14722,1.84159,0.005743,0.005743,0.005743
88,13194.4,0.79359,0.68559,1.16382,0.604,0.46624,0.50892,0.35461,1.27916,2.02335,1.81438,0.0056935,0.0056935,0.0056935
89,13344.2,0.79005,0.68161,1.16503,0.63023,0.4393,0.49327,0.34342,1.28718,2.09094,1.82535,0.005644,0.005644,0.005644
90,13494,0.78479,0.67381,1.16409,0.59045,0.46623,0.50749,0.35314,1.28983,2.0493,1.83065,0.0055945,0.0055945,0.0055945
91,13643.6,0.78452,0.66881,1.1591,0.60659,0.46057,0.50697,0.35533,1.26079,2.08311,1.80097,0.005545,0.005545,0.005545
92,13793.2,0.7768,0.66621,1.16121,0.57628,0.4929,0.52748,0.37273,1.26696,2.02083,1.7889,0.0054955,0.0054955,0.0054955
93,13943.1,0.77624,0.66843,1.15892,0.60157,0.46758,0.50966,0.3557,1.2899,2.08398,1.83903,0.005446,0.005446,0.005446
94,14092.8,0.76723,0.65506,1.15233,0.63715,0.4756,0.52601,0.36714,1.27244,1.97289,1.83673,0.0053965,0.0053965,0.0053965
95,14242.4,0.76801,0.6553,1.15206,0.59937,0.46506,0.49597,0.34969,1.29218,2.15855,1.83871,0.005347,0.005347,0.005347
96,14392.1,0.77023,0.64791,1.15476,0.59064,0.46162,0.49798,0.34554,1.31094,2.12536,1.86291,0.0052975,0.0052975,0.0052975
97,14541.7,0.75914,0.65034,1.14755,0.59777,0.46426,0.49936,0.34561,1.31168,2.16456,1.8567,0.005248,0.005248,0.005248
98,14691.4,0.75817,0.64212,1.14179,0.60292,0.46997,0.50729,0.35647,1.29984,2.10522,1.8549,0.0051985,0.0051985,0.0051985
99,14840.9,0.75252,0.63289,1.13277,0.60179,0.46508,0.50541,0.35693,1.29614,2.12558,1.8503,0.005149,0.005149,0.005149
100,14990.8,0.7401,0.61831,1.12816,0.59368,0.45042,0.49685,0.34977,1.30892,2.14131,1.86765,0.0050995,0.0050995,0.0050995
101,15140.4,0.73749,0.62515,1.12793,0.62214,0.45572,0.50433,0.35334,1.29448,2.10372,1.85543,0.00505,0.00505,0.00505
102,15290,0.74085,0.62761,1.1335,0.615,0.45638,0.50934,0.35759,1.28657,2.13635,1.85587,0.0050005,0.0050005,0.0050005
103,15439.5,0.73179,0.62109,1.12419,0.60461,0.45975,0.50926,0.36524,1.2629,2.11486,1.82894,0.004951,0.004951,0.004951
104,15589.2,0.73282,0.60643,1.12816,0.64314,0.44339,0.50273,0.35153,1.32926,2.16477,1.8944,0.0049015,0.0049015,0.0049015
105,15738.8,0.72164,0.60954,1.12193,0.66888,0.43448,0.50196,0.34828,1.32489,2.20898,1.89161,0.004852,0.004852,0.004852
106,15888.5,0.7174,0.60841,1.11926,0.61336,0.46928,0.50282,0.35068,1.31893,2.1815,1.89161,0.0048025,0.0048025,0.0048025
107,16038.2,0.71296,0.59209,1.11845,0.59239,0.45273,0.49473,0.34663,1.31383,2.2443,1.89801,0.004753,0.004753,0.004753
108,16187.9,0.70831,0.58135,1.11314,0.60546,0.45752,0.50289,0.35368,1.30364,2.18239,1.88145,0.0047035,0.0047035,0.0047035
109,16337.6,0.70838,0.58959,1.10744,0.60079,0.45692,0.49345,0.35062,1.28735,2.22581,1.84141,0.004654,0.004654,0.004654
110,16487.1,0.6967,0.5775,1.09918,0.64009,0.45773,0.50545,0.35613,1.28966,2.18487,1.85175,0.0046045,0.0046045,0.0046045
111,16636.6,0.69476,0.56878,1.09523,0.63195,0.44466,0.49758,0.34843,1.30148,2.25114,1.86282,0.004555,0.004555,0.004555
112,16786.2,0.70328,0.58199,1.10953,0.6314,0.45061,0.50219,0.35217,1.30641,2.27031,1.86904,0.0045055,0.0045055,0.0045055
113,16935.7,0.69535,0.57624,1.09784,0.63186,0.46271,0.50632,0.35432,1.30296,2.19288,1.88754,0.004456,0.004456,0.004456
114,17085.4,0.69112,0.56806,1.09736,0.6171,0.46237,0.49642,0.34681,1.31336,2.23535,1.89243,0.0044065,0.0044065,0.0044065
115,17235.1,0.68894,0.55914,1.0977,0.60443,0.46491,0.4989,0.34899,1.29342,2.2079,1.88905,0.004357,0.004357,0.004357
116,17384.8,0.6808,0.54938,1.08709,0.66547,0.43537,0.50027,0.35443,1.28579,2.24623,1.87986,0.0043075,0.0043075,0.0043075
117,17534.4,0.67349,0.5489,1.09018,0.64907,0.44798,0.50764,0.361,1.28174,2.23147,1.86974,0.004258,0.004258,0.004258
118,17684,0.67344,0.5482,1.08025,0.65112,0.45634,0.51809,0.36848,1.28914,2.21082,1.8768,0.0042085,0.0042085,0.0042085
119,17833.6,0.66623,0.55366,1.08441,0.62123,0.45006,0.50126,0.35518,1.29574,2.28871,1.88423,0.004159,0.004159,0.004159
120,17983.2,0.6706,0.55383,1.08357,0.62534,0.44683,0.49534,0.35175,1.29235,2.33701,1.88317,0.0041095,0.0041095,0.0041095
121,18132.7,0.66232,0.54319,1.08298,0.63568,0.4447,0.50304,0.35644,1.29323,2.29432,1.89136,0.00406,0.00406,0.00406
122,18282.2,0.65666,0.53878,1.07638,0.61955,0.44443,0.49684,0.35151,1.29977,2.29859,1.88749,0.0040105,0.0040105,0.0040105
123,18431.9,0.65083,0.53173,1.07666,0.64034,0.44682,0.50807,0.36082,1.2876,2.29623,1.87525,0.003961,0.003961,0.003961
124,18581.5,0.64752,0.52593,1.06535,0.63711,0.45738,0.51606,0.36708,1.27806,2.26387,1.86122,0.0039115,0.0039115,0.0039115
