epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,2396.24,1.24198,1.2973,1.58011,0.51879,0.43269,0.44123,0.27799,1.48598,1.93625,1.85618,0.000205061,0.000205061,0.000205061
74,2500.05,1.24295,1.28549,1.57044,0.54374,0.4073,0.43624,0.27712,1.47778,1.97106,1.84343,0.000197992,0.000197992,0.000197992
75,2601.65,1.2383,1.27135,1.58091,0.51092,0.4444,0.44212,0.27853,1.47886,1.93205,1.83519,0.000190924,0.000190924,0.000190924
76,2706.26,1.2355,1.27763,1.57885,0.51662,0.45882,0.45768,0.28753,1.47238,1.87072,1.84087,0.000183855,0.000183855,0.000183855
77,2810.39,1.22963,1.26647,1.55262,0.50973,0.44531,0.44063,0.27539,1.49238,1.91911,1.84397,0.000176786,0.000176786,0.000176786
78,2913.72,1.23329,1.26501,1.5587,0.5121,0.43529,0.42906,0.26841,1.48094,1.96702,1.83918,0.000169718,0.000169718,0.000169718
79,3020.57,1.22246,1.24991,1.55769,0.53005,0.42533,0.44082,0.27521,1.49304,1.93721,1.8495,0.000162649,0.000162649,0.000162649
80,3121.03,1.2174,1.24355,1.55632,0.5197,0.45835,0.45203,0.28932,1.43952,1.87911,1.80543,0.000155581,0.000155581,0.000155581
81,3222.81,1.21875,1.22908,1.55816,0.56315,0.42658,0.4544,0.28799,1.45603,1.86598,1.81537,0.000148512,0.000148512,0.000148512
82,3323.91,1.21114,1.23605,1.54996,0.50148,0.46363,0.45027,0.28562,1.46662,1.88145,1.82777,0.000141443,0.000141443,0.000141443
83,3429.16,1.19489,1.21038,1.5348,0.52459,0.44624,0.44801,0.28545,1.4448,1.89548,1.81202,0.000134375,0.000134375,0.000134375
84,3534.28,1.20385,1.21647,1.54854,0.50827,0.44034,0.43761,0.27629,1.46172,1.93752,1.83379,0.000127306,0.000127306,0.000127306
85,3637.92,1.20698,1.2001,1.53444,0.54857,0.45149,0.46098,0.29148,1.4399,1.87257,1.81508,0.000120238,0.000120238,0.000120238
86,3743.16,1.19625,1.18871,1.52567,0.5237,0.43407,0.439,0.27779,1.4653,1.94797,1.83514,0.000113169,0.000113169,0.000113169
87,3848.25,1.18558,1.17572,1.51585,0.5102,0.44024,0.43556,0.27685,1.45331,1.94591,1.82527,0.0001061,0.0001061,0.0001061
88,3952.29,1.19186,1.1836,1.52753,0.50663,0.44097,0.43981,0.27968,1.44931,1.90736,1.82154,9.90318e-05,9.90318e-05,9.90318e-05
89,4055.78,1.17256,1.14445,1.50359,0.54288,0.43626,0.444,0.28448,1.4371,1.89561,1.80696,9.19632e-05,9.19632e-05,9.19632e-05
90,4152.97,1.17815,1.16528,1.51955,0.5245,0.43746,0.44448,0.2828,1.45243,1.92329,1.82567,8.48946e-05,8.48946e-05,8.48946e-05
91,4249.07,1.16473,1.15331,1.50331,0.53459,0.43381,0.44673,0.28427,1.44534,1.917,1.81782,7.7826e-05,7.7826e-05,7.7826e-05
92,4346.03,1.17058,1.15266,1.50875,0.53824,0.4503,0.45718,0.28994,1.44704,1.88606,1.8245,7.07574e-05,7.07574e-05,7.07574e-05
93,4446.36,1.15696,1.1224,1.49385,0.5347,0.43826,0.4413,0.2795,1.46782,1.93366,1.84547,6.36888e-05,6.36888e-05,6.36888e-05
94,4544,1.16127,1.13512,1.49506,0.50008,0.43354,0.4336,0.27426,1.47431,1.95643,1.85243,5.66202e-05,5.66202e-05,5.66202e-05
95,4647.48,1.1546,1.14614,1.48992,0.48549,0.45685,0.43866,0.27858,1.46618,1.94937,1.84375,4.95516e-05,4.95516e-05,4.95516e-05
96,4748,1.16022,1.1318,1.48313,0.50986,0.43679,0.43928,0.27972,1.46416,1.95822,1.84073,4.2483e-05,4.2483e-05,4.2483e-05
97,4845.09,1.13957,1.11322,1.4836,0.507,0.45603,0.44751,0.28494,1.45504,1.92499,1.83119,3.54144e-05,3.54144e-05,3.54144e-05
98,4941.88,1.14898,1.11433,1.4868,0.50167,0.45894,0.44326,0.28184,1.45971,1.94422,1.83957,2.83458e-05,2.83458e-05,2.83458e-05
99,5040.75,1.14413,1.10405,1.4832,0.4914,0.45327,0.43919,0.27835,1.46576,1.96119,1.84765,2.12772e-05,2.12772e-05,2.12772e-05
100,5138.75,1.13899,1.10678,1.47879,0.48334,0.45971,0.43847,0.279,1.46072,1.95643,1.84515,1.42086e-05,1.42086e-05,1.42086e-05
